,titulo,precio,nRecamaras,m2_construidos,ubicacion,link,imagen
92,CASA EN VENTA EN COLONIA DEL PASEO RESIDENCIAL MONTERREY NUEVO LEON ZONA SUR,"$ 5,900,000",4,265,"Del Paseo Residencial, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colonia-del-paseo-residencial-monterrey-nuevo-leon-zona-sur.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/13c36eb867ac48.jpg
94,Casa en Venta Vistancias Carretera Nacional Monterrey,"$ 5,890,000",3,300,"Vistancia, Monterrey",https://www.lamudi.com.mx/casa-en-venta-vistancias-carretera-nacional-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9974322a272ce4.jpg
95,"PRO5206 Casas en Venta, Valle de las Brisas en Monterrey","$ 5,000,000",3,200,"Valle de las Brisas, Monterrey",https://www.lamudi.com.mx/pro5206-casas-en-venta-valle-de-las-brisas-en-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d98d821a3f8682.jpg
96,"Casa En Venta En Loma Bonita, Monterrey, Nuevo Leon","$ 9,900,000",3,382,"Loma Bonita, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-loma-bonita-monterrey-nuevo-leon-20.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d2dc4289c9264a.jpg
98,Casa en Venta San Jeronimo Monterrey,"$ 10,900,000",4,485,"San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-san-jeronimo-monterrey-10.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/222337490fdd11.jpg
99,Casa en Venta cerca de Garza Sada Zona Sur Monterrey Nuevo Leon,"$ 4,849,999",4,250,"Cortijo Del Rio, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cerca-de-garza-sada-zona-sur-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/be092f8ca8439c.jpg
100,CASA EN VENTA EN LA HERRADURA EN MONTERREY NUEVO LEON,"$ 24,750,000",4,493,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-la-herradura-en-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2553e902ebdbe3.jpg
101,CASA EN VENTA COLINAS DE SAN JERONIMO,"$ 7,850,000",3,389,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colinas-de-san-jeronimo-66.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8fe7baa0d2a18b.jpg
102,CASA EN VENTA EN COL. CHEPEVERA MONTERREY,"$ 5,200,000",3,288,"Chepevera, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-col-chepevera-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/69eac8f5e9a31d.jpg
103,"CASA EN VENTA EN COL. ALTAVISTA, ZONA CONTRY, MONTERREY","$ 6,850,000",4,337,"Altavista, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-col-altavista-zona-contry-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3579094a0e3ace.jpg
104,VENTA de CASA en la Col. Cima del Bosque en Monterrey N.L.,"$ 5,989,000",3,330,"Cima del Bosque, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-la-col-cima-del-bosque-en-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9bab93510f4adb.jpg
105,"Casa En Venta En Las Cumbres, Monterrey, Nuevo Leon","$ 3,950,000",3,190,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-las-cumbres-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1746659993e567.jpg
106,casa Contry 1 Sector,"$ 7,500,000",5,347,"Contry, Monterrey",https://www.lamudi.com.mx/casa-contry-1-sector-599207-21.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e37cd03bd2634b.jpg
107,"Casa En Venta En Sierra Alta, Monterrey, Nuevo Leon","$ 10,600,000",3,25,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-sierra-alta-monterrey-nuevo-leon-29.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7a844f80105e35.jpg
108,"Casa En Venta En Rincon De La Primavera, Monterrey, Nuevo Leon","$ 3,700,000",3,146,"Rincon de La Primavera, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-rincon-de-la-primavera-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f2b0aeacc45575.jpg
109,"Casa En Venta En Soria, Monterrey, Nuevo Leon","$ 7,700,000",3,353,"Soria, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-soria-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fc25a9588605e5.jpg
110,"Casa En Venta En Paseo De Cumbres, Monterrey, Nuevo Leon","$ 2,400,000",4,186,"Paseo de Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-paseo-de-cumbres-monterrey-nuevo-leon-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7666db3e385c72.jpg
111,"Casa en Venta Cumbres 8vo. Sector con terraza, arriba de Leones.","$ 5,750,000",3,330,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-8vo-sector-con-terraza-arriba-de-leones-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4844792301a8a6.jpg
112,"Casa En Venta En Sierra Alta 3er Sector, Monterrey, Nuevo Leon","$ 13,400,000",3,460,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-sierra-alta-3er-sector-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/35abf763044b6b.jpg
113,"Casa En Venta En San Jemo, Monterrey, Nuevo Leon","$ 4,850,000",3,238,"San Jemo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-san-jemo-monterrey-nuevo-leon-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/691b51cf7084f0.jpg
114,V250 Venta Residencia Mitras Centro Monterrey,"$ 4,750,000",3,300,"Mitras Centro, Monterrey",https://www.lamudi.com.mx/v250-venta-residencia-mitras-centro-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cc2718345419ce.jpg
115,"Casa Venta,Bioma Residencial,AGRADABLE,ESTRICTA SEGURIDAD,Monterrey, Nuevo Leon","$ 9,678,000",3,322,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-venta-bioma-residencial-agradable-estricta-seguridad-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3e341491d2363a.jpg
116,"Oferta Casa Venta,Bosques de Vistancias,Zona Sur, Equipada, Monterrey,Nuevo Leon","$ 6,180,000",3,315,"Vistancia, Monterrey",https://www.lamudi.com.mx/oferta-casa-venta-bosques-de-vistancias-zona-sur-equipada-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d5a57fb0727be6.jpg
117,"Casa en Venta Carolco Residencial,Estricta Seguridad,Monterrey,Nuevo Leon","$ 7,990,000",4,342,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carolco-residencial-estricta-seguridad-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/96d098d6f7d0d4.jpg
118,"Casa en Venta,Sierra Alta,Estricta Seguridad,Espectacular,Monterrey,Nuevo Leon","$ 15,950,000",5,600,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-sierra-alta-estricta-seguridad-espectacular-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f8e31accb05dd1.jpg
119,"Casa En Venta En Sierra Alta, Monterrey, Nuevo Leon","$ 13,500,000",4,510,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-sierra-alta-monterrey-nuevo-leon-28.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/14d4cdd3753fea.jpg
120,CASA EN VENTA RESIDENCIAL LINCOLN,"$ 2,700,000",3,152,"Residencial Abraham Lincoln, Monterrey",https://www.lamudi.com.mx/casa-en-venta-residencial-lincoln-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0687b9cc5b4072.jpg
121,"Casa En Venta En Monterrey Centro, Monterrey, Nuevo Leon","$ 5,150,000",6,292,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-monterrey-centro-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e23e98d3fee7fe.jpg
122,CASA EN VENTA COLINAS DE SAN JERONIMO,"$ 5,280,000",4,290,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colinas-de-san-jeronimo-47.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0291fc63d82b3a.jpg
123,"Casa En Venta En Colinas De San Jeronimo Sector Lomas, Monterrey, Nuevo Leon","$ 9,400,000",3,214,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-san-jeronimo-sector-lomas-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8f6a1bb02dd98c.jpg
125,CASA EN VENTA CUMBRES ELITE PREMIER,"$ 4,600,000",3,280,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-elite-premier-48.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e4455e62b720eb.jpg
126,"Casa En Venta En Villa Sol, Monterrey, Nuevo Leon","$ 5,000,000",7,363,"Villasol, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-villa-sol-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/64b08e65593fb1.jpg
127,"Casa En Venta En Colinas De San Jeronimo, Monterrey, Nuevo Leon","$ 5,500,000",3,254,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-san-jeronimo-monterrey-nuevo-leon-29.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/636b0cd9250a74.jpg
128,"Casa En Venta En Colinas Del Valle, Monterrey, Nuevo Leon","$ 8,200,000",3,292,"Colinas Del Valle, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-del-valle-monterrey-nuevo-leon-28.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dc401bd174629e.jpg
129,Casa - Portal del Huajuco,"$ 34,500,000",4,986,"Portal Del Huajuco, Monterrey",https://www.lamudi.com.mx/casa-portal-del-huajuco-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2e5890ec40cfcb.jpg
130,"Casa Uso Comercial En Venta En Monterrey Centro, Monterrey, Nuevo Leon","$ 3,200,000",4,488,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-uso-comercial-en-venta-en-monterrey-centro-monterrey-nuevo-leon-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fb568b872a0c74.jpg
131,Venta de Casa Paseo de San Bernabe Monterrey Zona Solidaridad Remodelada,"$ 600,000",21,50,"San Bernabe, Monterrey",https://www.lamudi.com.mx/venta-de-casa-paseo-de-san-bernabe-monterrey-zona-solidaridad-remodelada.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/18340094b654f1.jpg
132,Casa en Venta en Puerta de Hierro,"$ 2,880,000",4,210,"Puerta de Hierro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-puerta-de-hierro-82.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f816b2b597533c.jpg
133,Casa en CUMBRES 5o. sector MM,"$ 6,900,000",3,450,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-cumbres-5o-sector-mm.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/642b71e670a225.jpg
134,CASAS EN VENTA CUMBRES DEL SOL. MONTERREY,"$ 3,200,000",3,188,"Cumbres, Monterrey",https://www.lamudi.com.mx/casas-en-venta-cumbres-del-sol-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4ea888a910af49.jpg
135,"Casa En Venta En Colinas De San Jeronimo 8 Sector, Monterrey, Nuevo Leon","$ 11,100,000",3,375,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-san-jeronimo-8-sector-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c2c61023cf99b6.jpg
136,"Casa En Venta En Las Cumbres, Monterrey, Nuevo Leon","$ 4,800,000",3,246,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-las-cumbres-monterrey-nuevo-leon-11.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/89d3e0177f2bd6.jpg
137,"Casa En Venta En Cumbres 4to Sector, Monterrey, Nuevo Leon","$ 4,500,000",3,280,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-4to-sector-monterrey-nuevo-leon-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/aea4ce02819a74.jpg
138,Casa en Venta en Residencia en La Herradura,"$ 38,000,000",5,1300,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-residencia-en-la-herradura.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3fc2dd9b974762.jpg
139,"Casa en Pre venta, La Joya, Privada Loreto.","$ 11,500,000",4,446,"La Joya, Monterrey",https://www.lamudi.com.mx/casa-en-pre-venta-la-joya-privada-loreto.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d963f06d96c95f.jpg
140,"Casa En Venta En Las Cumbres, Monterrey, Nuevo Leon","$ 7,500,000",4,364,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-las-cumbres-monterrey-nuevo-leon-12.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/68e6c0a6d57114.jpg
141,"Casa En Venta En Leones, Monterrey, Nuevo Leon","$ 9,200,000",3,536,"Leones, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-leones-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/51b7a569d4d006.jpg
142,"Casa En Venta En Buenos Aires, Monterrey, Nuevo Leon","$ 2,950,000",3,180,"Buenos Aires, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-buenos-aires-monterrey-nuevo-leon-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5c0e65db31ae33.jpg
143,Casa en venta Col. Cumbres 6º sector D-1,"$ 5,250,000",4,413,"Bosques de las Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-cumbres-6o-sector-d-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3924744282466c.jpg
144,"Casa En Venta En Los Azulejos, Monterrey, Nuevo Leon","$ 11,250,000",3,361,"Los Azulejos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-los-azulejos-monterrey-nuevo-leon-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f42baf584be756.jpg
145,"Casa sola en Venta, en Cumbres San Agustin, Monterrey","$ 2,600,000",3,179,"Cumbres San Agustin, Monterrey",https://www.lamudi.com.mx/casa-sola-en-venta-en-cumbres-san-agustin-monterrey-20.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eedeec15668468.jpg
146,VENTA DE CASA PARA INVERSIONISTA CERCA DEL TEC DE MONTERREY,"$ 5,200,000",4,355,"Jardines Roma, Monterrey",https://www.lamudi.com.mx/venta-de-casa-para-inversionista-cerca-del-tec-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5b96896188a2f1.jpg
147,"Casa En Venta En Centro, Monterrey, Nuevo Leon","$ 4,300,000",5,400,"Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-centro-monterrey-nuevo-leon-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/71b85f1367758a.jpg
148,Venta de casa en lagos del bosque zona sur Monterrey,"$ 8,300,000",4,444,"Lagos Del Bosque, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-lagos-del-bosque-zona-sur-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/002612b17aac57.jpg
149,Casa Remodelada en Colinas de San Jeronimo,"$ 6,200,000",3,258,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-remodelada-en-colinas-de-san-jeronimo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ead4a31c792907.jpg
150,Casa en venta Vista Hermosa al Norte de Monterrey,"$ 5,700,000",4,270,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-vista-hermosa-al-norte-de-monterrey-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b28015b47c987c.jpg
151,Casa - Residencial y Club de Golf La Herradura Etapa A,"$ 18,900,000",3,631,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-residencial-y-club-de-golf-la-herradura-etapa-a-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b688bf406153ba.jpg
152,Casa en venta en La Joya,"$ 11,500,000",5,548,"La Joya, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-la-joya-77.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/85bc41b4123415.jpg
153,"Casa En Venta En Bosques De La Silla, Monterrey, Nuevo Leon","$ 19,500,000",5,840,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-de-la-silla-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a939c085f11062.jpg
155,Residencia en Privada Sierra Alta,"$ 19,500,000",4,759,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/residencia-en-privada-sierra-alta.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7479d63d7db388.jpg
156,Venta Casa Sierra Alta carretera nacional zona sur,"$ 23,500,000",4,850,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/venta-casa-sierra-alta-carretera-nacional-zona-sur.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b1ace132268a7f.jpg
157,Venta Casa La Joya Carretera Nacional Monterrey,"$ 13,999,900",4,553,"La Joya, Monterrey",https://www.lamudi.com.mx/venta-casa-la-joya-carretera-nacional-monterrey-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4d03a5f76ce90.jpg
158,Casa en Venta en Granadas,"$ 7,750,000",3,324,"Granadas de Laderas, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-granadas-6.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/063512a2f2bc3a.jpg
159,Casa en venta en Cumbres Elite Haciendas Monterrey Nuevo Leon,"$ 3,550,000",3,226,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-elite-haciendas-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9f2d8050e2b0a7.jpg
160,"Casa En Venta En Loma Bonita, Monterrey, Nuevo Leon","$ 8,500,000",3,369,"Loma Bonita, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-loma-bonita-monterrey-nuevo-leon-23.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b9800452d79f8a.jpg
161,Casas en Venta en Cumbres Elite Premier Privadas Alpes y Everest,"$ 3,650,000",3,236,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cumbres-elite-premier-privadas-alpes-y-everest-15.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d6fb32a6592c80.jpg
162,Casa en Venta Col. Obispado,"$ 8,900,000",4,380,"Obispado, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-obispado-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/24bab5c39ec5ba.jpg
163,Casa super equipada Contry.,"$ 12,900,000",3,455,"Contry, Monterrey",https://www.lamudi.com.mx/casa-super-equipada-contry.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/678f67c634df94.jpg
164,"PRO5133 Casas en Venta, Lomas del Vergel en Monterrey","$ 5,350,000",3,310,"Lomas del Vergel, Monterrey",https://www.lamudi.com.mx/pro5133-casas-en-venta-lomas-del-vergel-en-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e55fcd9e4e26ca.jpg
165,"CASA EN VENTA EN AIRES DEL VERGEL,ZONA SUR , CARRETERA NACIONAL","$ 8,649,000",3,365,"El Uro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-aires-del-vergel-zona-sur-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/767a247a248590.jpg
166,"Casa en Venta zona sur/Rioja, Carretera Nacional, Mty, NL","$ 4,250,000",4,198,Monterrey,https://www.lamudi.com.mx/casa-en-venta-zona-sur-rioja-carretera-nacional-mty-nl.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6df0b7d01b6447.jpg
167,CASA VENTA CUMBRES PLATINUM,"$ 3,700,000",3,250,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-venta-cumbres-platinum.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2fdcff6cadaa3d.jpg
168,CASA EN VENTA EN CENTRO DE MONTERREY,"$ 2,500,000",3,195,"Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-centro-de-monterrey-17.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5376de4d7a034c.jpg
169,RINCON DE LA SIERRA SECTOR LA RIOJA,"$ 4,370,000",3,236,"Rincon de La Sierra, Monterrey",https://www.lamudi.com.mx/rincon-de-la-sierra-sector-la-rioja.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5e32d8cc9d8773.jpg
170,CASA EN VENTA EN SATELITE ZONA SUR,"$ 5,100,000",3,291,"Ciudad Satelite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-satelite-zona-sur.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a0b1415fa4a5a4.jpg
172,CASA EN VENTA COLINAS DEL VALLE,"$ 7,650,000",3,300,"Colinas Del Valle, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colinas-del-valle-55.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e7bd46551ec687.jpg
173,"Casa Venta San Jemo, zona Cumbres.","$ 6,500,000",4,249,"San Jemo, Monterrey",https://www.lamudi.com.mx/casa-venta-san-jemo-zona-cumbres.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/870f729ec1ecec.jpg
174,VENTA CASA COL MADERO MONTERREY NUEVO LEON POR FUNDIDORA,"$ 2,950,000",6,200,"Nueva Madero, Monterrey",https://www.lamudi.com.mx/venta-casa-col-madero-monterrey-nuevo-leon-por-fundidora.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/65ab7dcc85c2d4.jpg
